"category_name","Name","Link","Pieces","Set","year"
"Harry Potter","The Chamber of the Winged Keys","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4704-1",163," Harry Potter: Sorcerer's Stone","2001"
"Harry Potter","Snape's Class","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4705-1",153," Harry Potter: Sorcerer's Stone","2001"
"Harry Potter","Forbidden Corridor","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4706-1",226," Harry Potter: Sorcerer's Stone","2001"
"Harry Potter","Hagrid's Hut {1st edition}","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4707-1",288," Harry Potter: Sorcerer's Stone","2001"
"Harry Potter","Hogwarts Express {1st edition}","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4708-1",400," Harry Potter: Sorcerer's Stone: Train: 9V","2001"
"Harry Potter","Hogwarts Castle {1st edition}","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4709-1",647," Harry Potter: Sorcerer's Stone","2001"
"Harry Potter","Flying Lesson","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4711-1",14," Harry Potter: Sorcerer's Stone","2002"
"Harry Potter","Troll on the Loose","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4712-1",63," Harry Potter: Sorcerer's Stone","2002"
"Harry Potter","Gringott's Bank","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4714-1",238," Harry Potter: Sorcerer's Stone","2002"
"Harry Potter","Quality Quidditch Supplies","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4719-1",117," Harry Potter: Chamber of Secrets","2003"
"Harry Potter","Knockturn Alley","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4720-1",203," Harry Potter: Chamber of Secrets","2003"
"Harry Potter","Hogwarts Classroom","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4721-1",70," Harry Potter: Sorcerer's Stone","2001"
"Harry Potter","Gryffindor","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4722-1",65," Harry Potter: Sorcerer's Stone","2001"
"Harry Potter","Diagon Alley Shops","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4723-1",78," Harry Potter: Sorcerer's Stone","2001"
"Harry Potter","Quidditch Practice","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4726-1",116," Harry Potter: Chamber of Secrets","2002"
"Harry Potter","Aragog in the Dark Forest","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4727-1",172," Harry Potter: Chamber of Secrets","2002"
"Harry Potter","Escape from Privet Drive","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4728-1",269," Harry Potter: Chamber of Secrets","2002"
"Harry Potter","Dumbledore's Office","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4729-1",429," Harry Potter: Chamber of Secrets","2002"
"Harry Potter","The Chamber of Secrets","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4730-1",567," Harry Potter: Chamber of Secrets","2002"
"Harry Potter","Dobby's Release","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4731-1",63," Harry Potter: Chamber of Secrets","2002"
"Harry Potter","The Dueling Club","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4733-1",113," Harry Potter: Chamber of Secrets","2002"
"Harry Potter","Slytherin","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4735-1",78," Harry Potter: Chamber of Secrets","2002"
"Harry Potter","Freeing Dobby","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4736-1",61," Harry Potter: Chamber of Secrets","2010"
"Harry Potter","Quidditch Match","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4737-1",128," Harry Potter","2010"
"Harry Potter","Hagrid's Hut {3rd edition}","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4738-1",427," Harry Potter","2010"
"Harry Potter","Draco's Encounter with Buckbeak","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4750-1",32," Harry Potter: Prisoner of Azkaban","2004"
"Harry Potter","Harry and the Marauder's Map","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4751-1",96," Harry Potter: Prisoner of Azkaban","2004"
"Harry Potter","Professor Lupin's Classroom","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4752-1",144," Harry Potter: Prisoner of Azkaban","2004"
"Harry Potter","Sirius Black's Escape","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4753-1",175," Harry Potter: Prisoner of Azkaban","2004"
"Harry Potter","Hagrid's Hut {2nd edition}","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4754-1",295," Harry Potter: Prisoner of Azkaban","2004"
"Harry Potter","Knight Bus","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4755-1",236," Harry Potter: Prisoner of Azkaban","2004"
"Harry Potter","Shrieking Shack","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4756-1",432," Harry Potter: Prisoner of Azkaban","2004"
"Harry Potter","Hogwarts Castle {2nd edition}","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4757-1",887," Harry Potter: Prisoner of Azkaban","2004"
"Harry Potter","Hogwarts Express {2nd edition}","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4758-1",369," Harry Potter: Prisoner of Azkaban: Train: 9V","2004"
"Harry Potter","Rescue from the Merpeople","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4762-1",154," Harry Potter: Goblet of Fire","2005"
"Harry Potter","Graveyard Duel","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4766-1",518," Harry Potter: Goblet of Fire","2005"
"Harry Potter","Harry and the Hungarian Horntail","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4767-1",252," Harry Potter: Goblet of Fire","2005"
"Harry Potter","The Durmstrang Ship","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4768-1",542," Harry Potter: Goblet of Fire","2005"
"Harry Potter","The Durmstrang Ship with Bonus Minifigures {Target Exclusive}","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4768-2",542," Harry Potter: Goblet of Fire","2005"
"Harry Potter","The Burrow","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4840-1",544," Harry Potter: Half-Blood Prince","2010"
"Harry Potter","Hogwarts Express {3rd edition}","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4841-1",626," Harry Potter","2010"
"Harry Potter","Hogwarts Castle {4th edition}","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4842-1",1234," Harry Potter","2010"
"Harry Potter","The Forbidden Forest","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4865-1",49," Harry Potter: Deathly Hallows","2011"
"Harry Potter","The Knight Bus","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4866-1",269," Harry Potter: Prisoner of Azkaban","2011"
"Harry Potter","Hogwarts","https://www.bricklink.com/v2/catalog/catalogitem.page?S=4867-1",433," Harry Potter: Deathly Hallows","2011"
"Harry Potter","Hogwarts Castle {3rd edition}","https://www.bricklink.com/v2/catalog/catalogitem.page?S=5378-1",905," Harry Potter: Order of the Phoenix","2007"
"Harry Potter","Motorized Hogwarts Express","https://www.bricklink.com/v2/catalog/catalogitem.page?S=10132-1",690," Harry Potter: Prisoner of Azkaban: Train: 9V","2004"
"Harry Potter","Diagon Alley","https://www.bricklink.com/v2/catalog/catalogitem.page?S=10217-1",1977," Harry Potter","2011"
"Harry Potter","Parts for Harry Potter: Build Your Own Adventure (included in Book 9780241363737, 9781465494795) polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=11923-1",97," Harry Potter","2019"
"Harry Potter","Trolley polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30110-1",18," Harry Potter","2011"
"Harry Potter","The Lab polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30111-1",30," Harry Potter","2011"
"Harry Potter","Hermione's Study Desk polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30392-1",27," Harry Potter","2021"
"Harry Potter","Harry's Journey to Hogwarts polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30407-1",36," Harry Potter: Sorcerer's Stone","2018"
"Harry Potter","Harry Potter and Hedwig: Owl Delivery polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30420-1",27," Harry Potter","2020"
"Harry Potter","Build Your Own Hogwarts Castle polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30435-1",62," Harry Potter: Mini","2022"
"Harry Potter","The Monster Book of Monsters","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30628-1",316," Harry Potter","2020"
"Harry Potter","Quidditch Practice polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30651-1",51," Harry Potter: Mini","2023"
"Harry Potter","Draco in the Forbidden Forest polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30677-1",29," Harry Potter: Sorcerer's Stone","2024"
"Harry Potter","Quidditch Lesson paper bag / polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30706-1",20," Harry Potter: Sorcerer's Stone","2025"
"Harry Potter","Mini Hogwarts Express polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=40028-1",64," Harry Potter: Mini","2011"
"Harry Potter","Diagon Alley","https://www.bricklink.com/v2/catalog/catalogitem.page?S=40289-1",370," Harry Potter","2018"
"Harry Potter","Hogwarts Students blister pack","https://www.bricklink.com/v2/catalog/catalogitem.page?S=40419-1",37," Harry Potter","2020"
"Harry Potter","Hogwarts Gryffindor Dorms","https://www.bricklink.com/v2/catalog/catalogitem.page?S=40452-1",140," Harry Potter","2021"
"Harry Potter","Wizarding World Minifigure Accessory Set blister pack","https://www.bricklink.com/v2/catalog/catalogitem.page?S=40500-1",17," Harry Potter","2021"
"Harry Potter","Hogwarts: Grand Staircase","https://www.bricklink.com/v2/catalog/catalogitem.page?S=40577-1",219," Harry Potter","2022"
"Harry Potter","Gringotts Vault","https://www.bricklink.com/v2/catalog/catalogitem.page?S=40598-1",208," Harry Potter","2023"
"Harry Potter","Hogwarts Castle","https://www.bricklink.com/v2/catalog/catalogitem.page?S=71043-1",5975," Harry Potter: Sculptures","2018"
"Harry Potter","Expecto Patronum","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75945-1",103," Harry Potter: Prisoner of Azkaban","2019"
"Harry Potter","Hungarian Horntail Triwizard Challenge","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75946-1",249," Harry Potter: Goblet of Fire","2019"
"Harry Potter","Hagrid's Hut: Buckbeak's Rescue","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75947-1",470," Harry Potter: Prisoner of Azkaban","2019"
"Harry Potter","Hogwarts Clock Tower","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75948-1",888," Harry Potter: Goblet of Fire","2019"
"Harry Potter","Aragog's Lair","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75950-1",149," Harry Potter: Chamber of Secrets","2018"
"Harry Potter","Grindelwald's Escape","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75951-1",124," Harry Potter: Fantastic Beasts","2018"
"Harry Potter","Newt's Case of Magical Creatures","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75952-1",678," Harry Potter: Fantastic Beasts","2018"
"Harry Potter","Hogwarts Whomping Willow","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75953-1",729," Harry Potter: Chamber of Secrets","2018"
"Harry Potter","Hogwarts Great Hall","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75954-1",835," Harry Potter: Sorcerer's Stone","2018"
"Harry Potter","Hogwarts Express {4th edition}","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75955-1",776," Harry Potter: Prisoner of Azkaban","2018"
"Harry Potter","Quidditch Match","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75956-1",472," Harry Potter: Sorcerer's Stone","2018"
"Harry Potter","The Knight Bus","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75957-1",391," Harry Potter: Prisoner of Azkaban","2019"
"Harry Potter","Beauxbatons' Carriage: Arrival at Hogwarts","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75958-1",412," Harry Potter: Goblet of Fire","2019"
"Harry Potter","The Rise of Voldemort","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75965-1",157," Harry Potter: Goblet of Fire","2019"
"Harry Potter","Hogwarts Room of Requirement","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75966-1",173," Harry Potter: Order of the Phoenix","2020"
"Harry Potter","Forbidden Forest: Umbridge's Encounter","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75967-1",231," Harry Potter: Order of the Phoenix","2020"
"Harry Potter","4 Privet Drive","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75968-1",774," Harry Potter: Chamber of Secrets","2020"
"Harry Potter","Hogwarts Astronomy Tower","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75969-1",938," Harry Potter: Half-Blood Prince","2020"
"Harry Potter","Diagon Alley","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75978-1",5475," Harry Potter","2020"
"Harry Potter","Hedwig","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75979-1",626," Harry Potter: Sculptures","2020"
"Harry Potter","Attack on the Burrow","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75980-1",1015," Harry Potter: Half-Blood Prince","2020"
"Harry Potter","Hogwarts Moment: Transfiguration Class","https://www.bricklink.com/v2/catalog/catalogitem.page?S=76382-1",229," Harry Potter: Hogwarts Moment","2021"
"Harry Potter","Hogwarts Moment: Potions Class","https://www.bricklink.com/v2/catalog/catalogitem.page?S=76383-1",259," Harry Potter: Hogwarts Moment","2021"
"Harry Potter","Hogwarts Moment: Herbology Class","https://www.bricklink.com/v2/catalog/catalogitem.page?S=76384-1",219," Harry Potter: Hogwarts Moment","2021"
"Harry Potter","Hogwarts Moment: Charms Class","https://www.bricklink.com/v2/catalog/catalogitem.page?S=76385-1",244," Harry Potter: Hogwarts Moment","2021"
"Harry Potter","Hogwarts: Polyjuice Potion Mistake","https://www.bricklink.com/v2/catalog/catalogitem.page?S=76386-1",201," Harry Potter: Chamber of Secrets","2021"
"Harry Potter","Hogwarts: Fluffy Encounter","https://www.bricklink.com/v2/catalog/catalogitem.page?S=76387-1",381," Harry Potter: Sorcerer's Stone","2021"
"Harry Potter","Hogsmeade Village Visit","https://www.bricklink.com/v2/catalog/catalogitem.page?S=76388-1",823," Harry Potter","2021"
"Harry Potter","Hogwarts Chamber of Secrets","https://www.bricklink.com/v2/catalog/catalogitem.page?S=76389-1",1132," Harry Potter: Chamber of Secrets","2021"
"Harry Potter","Hogwarts Icons - Collectors' Edition","https://www.bricklink.com/v2/catalog/catalogitem.page?S=76391-1",2995," Harry Potter: Sculptures","2021"
"Harry Potter","Hogwarts Wizard’s Chess","https://www.bricklink.com/v2/catalog/catalogitem.page?S=76392-1",860," Harry Potter: Sorcerer's Stone","2021"
"Harry Potter","Harry Potter & Hermione Granger","https://www.bricklink.com/v2/catalog/catalogitem.page?S=76393-1",1673," Harry Potter: Sculptures","2021"
"Harry Potter","Fawkes, Dumbledore’s Phoenix","https://www.bricklink.com/v2/catalog/catalogitem.page?S=76394-1",592," Harry Potter: Sculptures","2021"
"Harry Potter","Hogwarts: First Flying Lesson","https://www.bricklink.com/v2/catalog/catalogitem.page?S=76395-1",243," Harry Potter: Sorcerer's Stone","2021"
"Harry Potter","Hogwarts Moment: Divination Class","https://www.bricklink.com/v2/catalog/catalogitem.page?S=76396-1",285," Harry Potter: Hogwarts Moment","2022"
"Harry Potter","Hogwarts Moment: Defence Against the Dark Arts Class","https://www.bricklink.com/v2/catalog/catalogitem.page?S=76397-1",244," Harry Potter: Hogwarts Moment","2022"
"Harry Potter","Hogwarts Hospital Wing","https://www.bricklink.com/v2/catalog/catalogitem.page?S=76398-1",494," Harry Potter: Prisoner of Azkaban","2022"
"Harry Potter","Hogwarts Magical Trunk","https://www.bricklink.com/v2/catalog/catalogitem.page?S=76399-1",599," Harry Potter","2022"
"Harry Potter","Hogwarts Carriage and Thestrals","https://www.bricklink.com/v2/catalog/catalogitem.page?S=76400-1",113," Harry Potter: Order of the Phoenix","2022"
"Harry Potter","Hogwarts Courtyard: Sirius's Rescue","https://www.bricklink.com/v2/catalog/catalogitem.page?S=76401-1",333," Harry Potter: Prisoner of Azkaban","2022"
